"municipality","votes","parties","file","prefecture"
"黒部市",323,"社会民主党","北陸信越選挙区.xlsx","富山県"
"黒部市",737,"日本共産党","北陸信越選挙区.xlsx","富山県"
"黒部市",3459.592,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"黒部市",1939.407,"国民民主党","北陸信越選挙区.xlsx","富山県"
"黒部市",1166,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"黒部市",7082,"自由民主党","北陸信越選挙区.xlsx","富山県"
"黒部市",17771.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"舟橋村",120,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"舟橋村",89,"公明党","北陸信越選挙区.xlsx","富山県"
"舟橋村",53,"参政党","北陸信越選挙区.xlsx","富山県"
"舟橋村",21,"社会民主党","北陸信越選挙区.xlsx","富山県"
"舟橋村",43,"日本共産党","北陸信越選挙区.xlsx","富山県"
"舟橋村",259.181,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"舟橋村",211.818,"国民民主党","北陸信越選挙区.xlsx","富山県"
"舟橋村",121,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"舟橋村",577,"自由民主党","北陸信越選挙区.xlsx","富山県"
"舟橋村",1494.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"上市町",541,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"上市町",664,"公明党","北陸信越選挙区.xlsx","富山県"
"上市町",207,"参政党","北陸信越選挙区.xlsx","富山県"
"上市町",157,"社会民主党","北陸信越選挙区.xlsx","富山県"
"上市町",427,"日本共産党","北陸信越選挙区.xlsx","富山県"
"上市町",1741.601,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"上市町",929.398,"国民民主党","北陸信越選挙区.xlsx","富山県"
"上市町",516,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"上市町",3468,"自由民主党","北陸信越選挙区.xlsx","富山県"
"上市町",8650.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"立山町",678,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"立山町",782,"公明党","北陸信越選挙区.xlsx","富山県"
"立山町",266,"参政党","北陸信越選挙区.xlsx","富山県"
"立山町",238,"社会民主党","北陸信越選挙区.xlsx","富山県"
"立山町",506,"日本共産党","北陸信越選挙区.xlsx","富山県"
"立山町",2043.608,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"立山町",1059.391,"国民民主党","北陸信越選挙区.xlsx","富山県"
"立山町",745,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"立山町",4043,"自由民主党","北陸信越選挙区.xlsx","富山県"
"立山町",10360.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"入善町",621,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"入善町",956,"公明党","北陸信越選挙区.xlsx","富山県"
"入善町",243,"参政党","北陸信越選挙区.xlsx","富山県"
"入善町",202,"社会民主党","北陸信越選挙区.xlsx","富山県"
"入善町",486,"日本共産党","北陸信越選挙区.xlsx","富山県"
"入善町",1938.256,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"入善町",1032.743,"国民民主党","北陸信越選挙区.xlsx","富山県"
"入善町",663,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"入善町",5582,"自由民主党","北陸信越選挙区.xlsx","富山県"
"入善町",11723.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"朝日町",311,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"朝日町",543,"公明党","北陸信越選挙区.xlsx","富山県"
"朝日町",125,"参政党","北陸信越選挙区.xlsx","富山県"
"朝日町",122,"社会民主党","北陸信越選挙区.xlsx","富山県"
"朝日町",236,"日本共産党","北陸信越選挙区.xlsx","富山県"
"朝日町",1059.726,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"朝日町",493.273,"国民民主党","北陸信越選挙区.xlsx","富山県"
"朝日町",296,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"朝日町",2507,"自由民主党","北陸信越選挙区.xlsx","富山県"
"朝日町",5692.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"高岡市",5325,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"高岡市",4906,"公明党","北陸信越選挙区.xlsx","富山県"
"高岡市",2251,"参政党","北陸信越選挙区.xlsx","富山県"
"高岡市",1670,"社会民主党","北陸信越選挙区.xlsx","富山県"
"高岡市",2901,"日本共産党","北陸信越選挙区.xlsx","富山県"
"高岡市",11090.376,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"高岡市",10494.623,"国民民主党","北陸信越選挙区.xlsx","富山県"
"高岡市",4780,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"高岡市",29880,"自由民主党","北陸信越選挙区.xlsx","富山県"
"高岡市",73297.99899999998,"得票数計","北陸信越選挙区.xlsx","富山県"
"氷見市",1099,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"氷見市",1119,"公明党","北陸信越選挙区.xlsx","富山県"
"氷見市",492,"参政党","北陸信越選挙区.xlsx","富山県"
"氷見市",431,"社会民主党","北陸信越選挙区.xlsx","富山県"
"氷見市",664,"日本共産党","北陸信越選挙区.xlsx","富山県"
"氷見市",2930.241,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"氷見市",2201.758,"国民民主党","北陸信越選挙区.xlsx","富山県"
"氷見市",1300,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"氷見市",9472,"自由民主党","北陸信越選挙区.xlsx","富山県"
"氷見市",19708.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"砺波市",1723,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"砺波市",1169,"公明党","北陸信越選挙区.xlsx","富山県"
"砺波市",644,"参政党","北陸信越選挙区.xlsx","富山県"
"砺波市",443,"社会民主党","北陸信越選挙区.xlsx","富山県"
"砺波市",847,"日本共産党","北陸信越選挙区.xlsx","富山県"
"砺波市",3245.783,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"砺波市",3291.216,"国民民主党","北陸信越選挙区.xlsx","富山県"
"砺波市",1461,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"砺波市",10044,"自由民主党","北陸信越選挙区.xlsx","富山県"
"砺波市",22867.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"小矢部市",1900,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"小矢部市",690,"公明党","北陸信越選挙区.xlsx","富山県"
"小矢部市",339,"参政党","北陸信越選挙区.xlsx","富山県"
"小矢部市",207,"社会民主党","北陸信越選挙区.xlsx","富山県"
"小矢部市",671,"日本共産党","北陸信越選挙区.xlsx","富山県"
"小矢部市",1749.065,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"小矢部市",1609.934,"国民民主党","北陸信越選挙区.xlsx","富山県"
"小矢部市",776,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"小矢部市",6041,"自由民主党","北陸信越選挙区.xlsx","富山県"
"小矢部市",13982.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"南砺市",1689,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"南砺市",1377,"公明党","北陸信越選挙区.xlsx","富山県"
"南砺市",623,"参政党","北陸信越選挙区.xlsx","富山県"
"南砺市",414,"社会民主党","北陸信越選挙区.xlsx","富山県"
"南砺市",895,"日本共産党","北陸信越選挙区.xlsx","富山県"
"南砺市",3487.308,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"南砺市",2964.691,"国民民主党","北陸信越選挙区.xlsx","富山県"
"南砺市",1380,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"南砺市",12071,"自由民主党","北陸信越選挙区.xlsx","富山県"
"南砺市",24900.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"射水市",2713,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"射水市",2179,"公明党","北陸信越選挙区.xlsx","富山県"
"射水市",1193,"参政党","北陸信越選挙区.xlsx","富山県"
"射水市",834,"社会民主党","北陸信越選挙区.xlsx","富山県"
"射水市",1916,"日本共産党","北陸信越選挙区.xlsx","富山県"
"射水市",6267.859,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"射水市",5884.14,"国民民主党","北陸信越選挙区.xlsx","富山県"
"射水市",2677,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"射水市",16193,"自由民主党","北陸信越選挙区.xlsx","富山県"
"射水市",39856.999,"得票数計","北陸信越選挙区.xlsx","富山県"
"富山県 合計",34227,"日本維新の会","北陸信越選挙区.xlsx","富山県"
"富山県 合計",32103,"公明党","北陸信越選挙区.xlsx","富山県"
"富山県 合計",13158,"参政党","北陸信越選挙区.xlsx","富山県"
"富山県 合計",8562,"社会民主党","北陸信越選挙区.xlsx","富山県"
"富山県 合計",19341,"日本共産党","北陸信越選挙区.xlsx","富山県"
"富山県 合計",79405.881,"立憲民主党","北陸信越選挙区.xlsx","富山県"
"富山県 合計",57374.103,"国民民主党","北陸信越選挙区.xlsx","富山県"
"富山県 合計",28557,"れいわ新選組","北陸信越選挙区.xlsx","富山県"
"富山県 合計",177406,"自由民主党","北陸信越選挙区.xlsx","富山県"
"富山県 合計",450133.9840000002,"得票数計","北陸信越選挙区.xlsx","富山県"
"金沢市",19566,"日本維新の会","北陸信越選挙区.xlsx","石川県"
"金沢市",13658,"公明党","北陸信越選挙区.xlsx","石川県"
"金沢市",7169,"参政党","北陸信越選挙区.xlsx","石川県"
"金沢市",2399,"社会民主党","北陸信越選挙区.xlsx","石川県"
"金沢市",9036,"日本共産党","北陸信越選挙区.xlsx","石川県"
"金沢市",39540.08,"立憲民主党","北陸信越選挙区.xlsx","石川県"
"金沢市",24806.919,"国民民主党","北陸信越選挙区.xlsx","石川県"
"金沢市",11620,"れいわ新選組","北陸信越選挙区.xlsx","石川県"
"金沢市",51949,"自由民主党","北陸信越選挙区.xlsx","石川県"
"金沢市",179743.999,"得票数計","北陸信越選挙区.xlsx","石川県"
"七尾市",953,"日本維新の会","北陸信越選挙区.xlsx","石川県"
"七尾市",1933,"公明党","北陸信越選挙区.xlsx","石川県"
"七尾市",534,"参政党","北陸信越選挙区.xlsx","石川県"
"七尾市",348,"社会民主党","北陸信越選挙区.xlsx","石川県"
"七尾市",486,"日本共産党","北陸信越選挙区.xlsx","石川県"
"七尾市",6632.897,"立憲民主党","北陸信越選挙区.xlsx","石川県"
"七尾市",1771.102,"国民民主党","北陸信越選挙区.xlsx","石川県"
"七尾市",1560,"れいわ新選組","北陸信越選挙区.xlsx","石川県"
"七尾市",11755,"自由民主党","北陸信越選挙区.xlsx","石川県"
"七尾市",25972.999000000003,"得票数計","北陸信越選挙区.xlsx","石川県"
"小松市",3166,"日本維新の会","北陸信越選挙区.xlsx","石川県"
"小松市",3450,"公明党","北陸信越選挙区.xlsx","石川県"
"小松市",1918,"参政党","北陸信越選挙区.xlsx","石川県"
"小松市",574,"社会民主党","北陸信越選挙区.xlsx","石川県"
"小松市",1505,"日本共産党","北陸信越選挙区.xlsx","石川県"
"小松市",9822.231,"立憲民主党","北陸信越選挙区.xlsx","石川県"
"小松市",5269.768,"国民民主党","北陸信越選挙区.xlsx","石川県"
"小松市",3410,"れいわ新選組","北陸信越選挙区.xlsx","石川県"
"小松市",18494,"自由民主党","北陸信越選挙区.xlsx","石川県"
"小松市",47608.999,"得票数計","北陸信越選挙区.xlsx","石川県"
"輪島市",372,"日本維新の会","北陸信越選挙区.xlsx","石川県"
"輪島市",518,"公明党","北陸信越選挙区.xlsx","石川県"
"輪島市",180,"参政党","北陸信越選挙区.xlsx","石川県"
"輪島市",116,"社会民主党","北陸信越選挙区.xlsx","石川県"
"輪島市",466,"日本共産党","北陸信越選挙区.xlsx","石川県"
"輪島市",2456.269,"立憲民主党","北陸信越選挙区.xlsx","石川県"
"輪島市",540.73,"国民民主党","北陸信越選挙区.xlsx","石川県"
"輪島市",727,"れいわ新選組","北陸信越選挙区.xlsx","石川県"
"輪島市",5635,"自由民主党","北陸信越選挙区.xlsx","石川県"
"輪島市",11010.999,"得票数計","北陸信越選挙区.xlsx","石川県"
"珠洲市",195,"日本維新の会","北陸信越選挙区.xlsx","石川県"
"珠洲市",465,"公明党","北陸信越選挙区.xlsx","石川県"
"珠洲市",87,"参政党","北陸信越選挙区.xlsx","石川県"
"珠洲市",78,"社会民主党","北陸信越選挙区.xlsx","石川県"
"珠洲市",151,"日本共産党","北陸信越選挙区.xlsx","石川県"
"珠洲市",1637.527,"立憲民主党","北陸信越選挙区.xlsx","石川県"
"珠洲市",278.472,"国民民主党","北陸信越選挙区.xlsx","石川県"
"珠洲市",426,"れいわ新選組","北陸信越選挙区.xlsx","石川県"
"珠洲市",3117,"自由民主党","北陸信越選挙区.xlsx","石川県"
"珠洲市",6434.999,"得票数計","北陸信越選挙区.xlsx","石川県"
"加賀市",1818,"日本維新の会","北陸信越選挙区.xlsx","石川県"
"加賀市",2292,"公明党","北陸信越選挙区.xlsx","石川県"
"加賀市",1270,"参政党","北陸信越選挙区.xlsx","石川県"
"加賀市",412,"社会民主党","北陸信越選挙区.xlsx","石川県"
"加賀市",1035,"日本共産党","北陸信越選挙区.xlsx","石川県"
"加賀市",5619.36,"立憲民主党","北陸信越選挙区.xlsx","石川県"
"加賀市",2672.639,"国民民主党","北陸信越選挙区.xlsx","石川県"
"加賀市",2026,"れいわ新選組","北陸信越選挙区.xlsx","石川県"
"加賀市",10440,"自由民主党","北陸信越選挙区.xlsx","石川県"
"加賀市",27584.999,"得票数計","北陸信越選挙区.xlsx","石川県"
"羽咋市",516,"日本維新の会","北陸信越選挙区.xlsx","石川県"
"羽咋市",561,"公明党","北陸信越選挙区.xlsx","石川県"
"羽咋市",298,"参政党","北陸信越選挙区.xlsx","石川県"
"羽咋市",118,"社会民主党","北陸信越選挙区.xlsx","石川県"
"羽咋市",455,"日本共産党","北陸信越選挙区.xlsx","石川県"
"羽咋市",2955.301,"立憲民主党","北陸信越選挙区.xlsx","石川県"
"羽咋市",780.698,"国民民主党","北陸信越選挙区.xlsx","石川県"
"羽咋市",545,"れいわ新選組","北陸信越選挙区.xlsx","石川県"
"羽咋市",4581,"自由民主党","北陸信越選挙区.xlsx","石川県"
"羽咋市",10809.999,"得票数計","北陸信越選挙区.xlsx","石川県"
"かほく市",1000,"日本維新の会","北陸信越選挙区.xlsx","石川県"
"かほく市",1035,"公明党","北陸信越選挙区.xlsx","石川県"
"かほく市",612,"参政党","北陸信越選挙区.xlsx","石川県"
"かほく市",171,"社会民主党","北陸信越選挙区.xlsx","石川県"
"かほく市",468,"日本共産党","北陸信越選挙区.xlsx","石川県"
"かほく市",4287.48,"立憲民主党","北陸信越選挙区.xlsx","石川県"
"かほく市",1900.519,"国民民主党","北陸信越選挙区.xlsx","石川県"
"かほく市",1227,"れいわ新選組","北陸信越選挙区.xlsx","石川県"
"かほく市",6636,"自由民主党","北陸信越選挙区.xlsx","石川県"
"かほく市",17336.999,"得票数計","北陸信越選挙区.xlsx","石川県"
"白山市",3669,"日本維新の会","北陸信越選挙区.xlsx","石川県"
"白山市",4227,"公明党","北陸信越選挙区.xlsx","石川県"
"白山市",1994,"参政党","北陸信越選挙区.xlsx","石川県"
"白山市",684,"社会民主党","北陸信越選挙区.xlsx","石川県"
